Time,Data
315306668,0.000000
315523740,0.000000
315681979,0.000000
315839699,0.000000
315996715,0.000000
316156713,0.000000
316371822,0.000000
316529801,0.000000
316688355,0.000000
316845686,0.000000
317063869,0.000000
317221811,0.000000
317379828,0.000000
317537418,0.000000
317696935,0.000000
317854785,0.000000
318012579,0.000000
318170800,0.000000
318329686,0.000000
318487647,0.000000
318656053,0.000000
318862921,0.000000
319020733,0.000000
319178824,0.000000
319336822,0.000000
319553838,0.000000
319711614,0.000000
319928889,0.000000
320101257,0.000000
320259477,0.000000
320419105,0.000000
320576695,0.000000
320734397,0.000000
320951857,0.000000
321109374,0.000000
321266520,0.000000
321423870,0.000000
321582035,0.000000
321798680,0.000000
321957345,0.000000
322114547,0.000000
322271674,0.000000
322429784,0.000000
322646429,0.000000
322864667,0.000000
323022535,0.000000
323239644,0.000000
323397623,0.000000
323555492,0.000000
323772526,0.000000
323991320,0.000000
324224002,0.000000
324425851,0.000000
324583683,0.000000
324741699,0.000000
324899605,0.000000
325059288,0.000000
325216656,0.000000
325374858,0.000000
325591578,0.000000
325749687,0.000000
325966480,0.000000
326124293,0.000000
326341716,0.000000
326499714,0.000000
326657453,0.000000
326814636,0.000000
326974560,0.000000
327133021,0.000000
327290593,0.000000
327448591,0.000000
327608534,0.000000
327825772,0.000000
327983307,0.000000
328217249,0.000000
328374747,0.000000
328534596,0.000000
328692743,0.000000
328850463,0.000000
329067479,0.000000
329225866,0.000000
329383382,0.000000
329540528,0.000000
329698582,0.000000
329857673,0.000000
330015504,0.000000
330232464,0.000000
330390407,0.000000
330547571,0.000000
330765624,0.000000
330923400,0.000000
331080343,0.000000
331237452,0.000000
331455616,0.000000
331613595,0.000000
331771482,0.000000
331929462,0.000000
332147996,0.000000
332305920,0.000000
332463455,0.000000
332620527,0.000000
332779544,0.000000
332937560,0.000000
333095892,0.000000
333312426,0.000000
333470091,0.000000
333627515,0.000000
333785587,0.000000
334002602,0.000000
334160471,0.000000
334377783,0.000000
334536300,0.000000
334693538,0.000000
334851314,0.000000
335011608,0.000000
335169588,0.000000
335327605,0.000000
335485899,0.000000
335702526,0.000000
335860616,0.000000
336018614,0.000000
336178020,0.000000
336336518,0.000000
336494683,0.000000
336652329,0.000000
336810401,0.000000
336969529,0.000000
337127656,0.000000
337285265,0.000000
337442430,0.000000
337675260,0.000000
337834277,0.000000
337993664,0.000000
338151662,0.000000
338309808,0.000000
338467677,0.000000
338627175,0.000000
338784395,0.000000
338942597,0.000000
339100391,0.000000
339260519,0.000000
339418480,0.000000
339635569,0.000000
339793382,0.000000
339951584,0.000000
340110767,0.000000
340326894,0.000000
340484411,0.000000
340642557,0.000000
340800925,0.000000
341017756,0.000000
341175458,0.000000
341333567,0.000000
341550138,0.000000
341707247,0.000000
341864838,0.000000
342022355,0.000000
342179334,0.000000
342337684,0.000000
342495330,0.000000
342653384,0.000000
342811382,0.000000
342969361,0.000000
343127193,0.000000
343284357,0.000000
343442466,0.000000
343600205,0.000000
343757388,0.000000
343976256,0.000000
344134717,0.000000
344292530,0.000000
344450750,0.000000
344608563,0.000000
344766765,0.000000
344924874,0.000000
345142501,0.000000
345300369,0.000000
345458627,0.000000
345616254,0.000000
345775141,0.000000
345932473,0.000000
346090248,0.000000
346247320,0.000000
346405244,0.000000
346622464,0.000000
346780369,0.000000
346938238,0.000000
347095828,0.000000
347255456,0.000000
347413139,0.000000
347570285,0.000000
347728228,0.000000
347885559,0.000000
348250758,0.000000
348408738,0.000000
348566236,0.000000
348723253,0.000000
348883399,0.000000
349041101,0.000000
349258283,0.000000
349415874,0.000000
349573335,0.000000
349791443,0.000000
349949608,0.000000
350107291,0.000000
350265863,0.000000
350424213,0.000000
350582229,0.000000
350740135,0.000000
350898263,0.000000
351115241,0.000000
351273739,0.000000
351490181,0.000000
351647309,0.000000
351865232,0.000000
352023119,0.000000
352181636,0.000000
352340004,0.000000
352498095,0.000000
352656241,0.000000
352814368,0.000000
352972292,0.000000
353131364,0.000000
353289066,0.000000
353446009,0.000000
353603136,0.000000
353760542,0.000000
353918281,0.000000
354075890,0.000000
354233295,0.000000
354451811,0.000000
354668271,0.000000
354826417,0.000000
354984304,0.000000
355142339,0.000000
355302171,0.000000
355460576,0.000000
355618296,0.000000
355776387,0.000000
355935459,0.000000
356094531,0.000000
356252492,0.000000
356410231,0.000000
356568859,0.000000
356726135,0.000000
356943187,0.000000
357101111,0.000000
357258461,0.000000
357416219,0.000000
357574642,0.000000
357732974,0.000000
357890083,0.000000
358048118,0.000000
358205227,0.000000
358363170,0.000000
358521131,0.000000
358679129,0.000000
358896256,0.000000
359054069,0.000000
359211085,0.000000
359369194,0.000000
359586377,0.000000
359744115,0.000000
359902076,0.000000
360059241,0.000000
360233924,0.000000
360390941,0.000000
360548328,0.000000
360706733,0.000000
360864398,0.000000
361022100,0.000000
361179375,0.000000
361337133,0.000000
361495001,0.000000
361651925,0.000000
361809590,0.000000
361967106,0.000000
362123919,0.000000
362281436,0.000000
362498933,0.000000
362716875,0.000000
362934205,0.000000
363092203,0.000000
363250294,0.000000
363408237,0.000000
363568142,0.000000
363726047,0.000000
363883638,0.000000
364041229,0.000000
364216356,0.000000
364374113,0.000000
364534056,0.000000
364691165,0.000000
364849793,0.000000
365006791,0.000000
365164344,0.000000
365323157,0.000000
365480933,0.000000
365639227,0.000000
365797151,0.000000
365957612,0.000000
366115258,0.000000
366273090,0.000000
366431069,0.000000
366589790,0.000000
366748213,0.000000
366906063,0.000000
367064135,0.000000
367223393,0.000000
367381113,0.000000
367598221,0.000000
367755757,0.000000
367913199,0.000000
368132993,0.000000
368291083,0.000000
368449285,0.000000
368606839,0.000000
368763911,0.000000
368981889,0.000000
369139628,0.000000
369296960,0.000000
369454032,0.000000
369612159,0.000000
369771398,0.000000
369928878,0.000000
370086598,0.000000
370244059,0.000000
370402075,0.000000
370559796,0.000000
370717294,0.000000
370935087,0.000000
371093271,0.000000
371251009,0.000000
371409100,0.000000
371568042,0.000000
371726040,0.000000
371884001,0.000000
372041888,0.000000
372216590,0.000000
372374421,0.000000
372532104,0.000000
372690917,0.000000
372848915,0.000000
373006765,0.000000
373164078,0.000000
373324613,0.000000
373482278,0.000000
373639887,0.000000
373797829,0.000000
373956772,0.000000
374114103,0.000000
374271990,0.000000
374489117,0.000000
374647208,0.000000
374864205,0.000000
375022018,0.000000
375179683,0.000000
375337421,0.000000
375554900,0.000000
375773120,0.000000
375989728,0.000000
376148745,0.000000
376365020,0.000000
376522777,0.000000
376679720,0.000000
376836995,0.000000
376994993,0.000000
377153732,0.000000
377311175,0.000000
377529487,0.000000
377687003,0.000000
377844890,0.000000
378001962,0.000000
378162090,0.000000
378320051,0.000000
378478512,0.000000
378635899,0.000000
378795138,0.000000
378952747,0.000000
379110041,0.000000
379267928,0.000000
379425833,0.000000
379585294,0.000000
379743089,0.000000
379959938,0.000000
380119362,0.000000
380276878,0.000000
380435006,0.000000
380652633,0.000000
380809927,0.000000
380967962,0.000000
381125923,0.000000
381342865,0.000000
381501141,0.000000
381659306,0.000000
381816896,0.000000
381975931,0.000000
382134189,0.000000
382291964,0.000000
382449925,0.000000
382609905,0.000000
382768570,0.000000
382925920,0.000000
383083788,0.000000
383242971,0.000000
383401136,0.000000
383558893,0.000000
383776446,0.000000
383933740,0.000000
384104905,0.000000
384263533,0.000000
384420808,0.000000
384577973,0.000000
384796304,0.000000
384953783,0.000000
385111003,0.000000
385268853,0.000000
385428962,0.000000
385586609,0.000000
385743959,0.000000
385902364,0.000000
386061566,0.000000
386219027,0.000000
386436857,0.000000
386594874,0.000000
386752798,0.000000
386970517,0.000000
387127830,0.000000
387285550,0.000000
387442697,0.000000
387600602,0.000000
387817840,0.000000
387976320,0.000000
388135318,0.000000
388292705,0.000000
388510998,0.000000
388668996,0.000000
388826939,0.000000
388985233,0.000000
389201841,0.000000
389359877,0.000000
389517708,0.000000
389674910,0.000000
389832963,0.000000
389991832,0.000000
390149959,0.000000
390308087,0.000000
390465622,0.000000
390624935,0.000000
390782711,0.000000
390939764,0.000000
391098577,0.000000
391314889,0.000000
391532646,0.000000
391689977,0.000000
391848068,0.000000
392005658,0.000000
392167527,0.000000
392324951,0.000000
392482764,0.000000
392640632,0.000000
392798815,0.000000
392956795,0.000000
393115034,0.000000
393331827,0.000000
393499732,0.000000
393657638,0.000000
393814580,0.000000
394032800,0.000000
394190853,0.000000
394348777,0.000000
394565830,0.000000
394723828,0.000000
394940733,0.000000
395098657,0.000000
395316451,0.000000
395473782,0.000000
395631669,0.000000
395789667,0.000000
395949628,0.000000
396168384,0.000000
396326179,0.000000
396483695,0.000000
396641656,0.000000
396799654,0.000000
396956597,0.000000
397113836,0.000000
397271704,0.000000
397488924,0.000000
397646588,0.000000
397863530,0.000000
398020769,0.000000
398178637,0.000000
398336802,0.000000
398494985,0.000000
398711390,0.000000
398868740,0.000000
399026627,0.000000
399183588,0.000000
399340789,0.000000
399498713,0.000000
399656674,0.000000
399873449,0.000000
400030392,0.000000
400189001,0.000000
400346684,0.000000
400505330,0.000000
400662754,0.000000
400820512,0.000000
401037805,0.000000
401195470,0.000000
401352746,0.000000
401571225,0.000000
401728408,0.000000
401946812,0.000000
402163939,0.000000
402321660,0.000000
402479880,0.000000
402637952,0.000000
402854412,0.000000
403012596,0.000000
403170612,0.000000
403387628,0.000000
403545533,0.000000
403703291,0.000000
403860603,0.000000
404078786,0.000000
404251284,0.000000
404408560,0.000000
404567410,0.000000
404725019,0.000000
404882591,0.000000
405099551,0.000000
405257456,0.000000
405415288,0.000000
405572397,0.000000
405729469,0.000000
405886560,0.000000
406104594,0.000000
406262666,0.000000
406420627,0.000000
406578496,0.000000
406737827,0.000000
406895899,0.000000
407053508,0.000000
407210691,0.000000
407368393,0.000000
407732481,0.000000
407889905,0.000000
408109199,0.000000
408266678,0.000000
408424602,0.000000
408641451,0.000000
408859652,0.000000
409077853,0.000000
409235648,0.000000
409453608,0.000000
409611569,0.000000
409769456,0.000000
409927972,0.000000
410086674,0.000000
410244746,0.000000
410402374,0.000000
410560613,0.000000
410719481,0.000000
410876516,0.000000
411034829,0.000000
411192568,0.000000
411350510,0.000000
411508675,0.000000
411666414,0.000000
411823615,0.000000
411981336,0.000000
412199185,0.000000
412357183,0.000000
412514385,0.000000
412672568,0.000000
412832640,0.000000
412990360,0.000000
413148192,0.000000
413305597,0.000000
413465854,0.000000
413623741,0.000000
413842035,0.000000
413999644,0.000000
414219215,0.000000
414377824,0.000000
414535674,0.000000
414753968,0.000000
414911410,0.000000
415069390,0.000000
415287813,0.000000
415446200,0.000000
415665790,0.000000
415823769,0.000000
415981416,0.000000
416141951,0.000000
416305893,0.000000
416463761,0.000000
416681518,0.000000
416899367,0.000000
417057717,0.000000
417275511,0.000000
417433805,0.000000
417592451,0.000000
417750931,0.000000
417972372,0.000000
418130722,0.000000
418290905,0.000000
418448440,0.000000
418607050,0.000000
418765418,0.000000
418923509,0.000000
419081451,0.000000
419239486,0.000000
419398151,0.000000
419557482,0.000000
419715425,0.000000
419873626,0.000000
420122475,0.000000
420282881,0.000000
420498470,0.000000
420655543,0.000000
420813504,0.000000
420971465,0.000000
421130426,0.000000
421287405,0.000000
421445570,0.000000
421603494,0.000000
421761566,0.000000
421920379,0.000000
422078432,0.000000
422236819,0.000000
422394465,0.000000
422613240,0.000000
422771609,0.000000
422929366,0.000000
423087475,0.000000
423245325,0.000000
423403360,0.000000
423562118,0.000000
423719542,0.000000
423878706,0.000000
424036167,0.000000
424194832,0.000000
424352367,0.000000
424512439,0.000000
424671141,0.000000
424828491,0.000000
425046321,0.000000
425204264,0.000000
425362354,0.000000
425520352,0.000000
425680110,0.000000
425897348,0.000000
426055253,0.000000
426213418,0.000000
426430378,0.000000
426588580,0.000000
426805688,0.000000
426963464,0.000000
427180202,0.000000
427337367,0.000000
427495254,0.000000
427652381,0.000000
427810917,0.000000
428027395,0.000000
428187097,0.000000
428344428,0.000000
428502371,0.000000
428660554,0.000000
428819089,0.000000
429035568,0.000000
429193122,0.000000
429410508,0.000000
429568358,0.000000
429785429,0.000000
429943909,0.000000
430101351,0.000000
430259534,0.000000
430419106,0.000000
430576586,0.000000
430734251,0.000000
430892323,0.000000
431052376,0.000000
431210411,0.000000
431368446,0.000000
431585499,0.000000
431743349,0.000000
431901255,0.000000
432060086,0.000000
432237639,0.000000
432395545,0.000000
432553358,0.000000
432770484,0.000000
432928020,0.000000
433085925,0.000000
433243349,0.000000
433401180,0.000000
433560308,0.000000
433718195,0.000000
433876174,0.000000
434034265,0.000000
434193430,0.000000
434351298,0.000000
434509296,0.000000
434726516,0.000000
434884199,0.000000
435042308,0.000000
435200991,0.000000
435360508,0.000000
435577135,0.000000
435734392,0.000000
435892242,0.000000
436050258,0.000000
436224516,0.000000
436382347,0.000000
436599363,0.000000
436757416,0.000000
436915396,0.000000
437072931,0.000000
437233447,0.000000
437391205,0.000000
437549147,0.000000
437707330,0.000000
437866106,0.000000
438023345,0.000000
438268398,0.000000
438427210,0.000000
438584375,0.000000
438742169,0.000000
438900334,0.000000
439058258,0.000000
439216182,0.000000
439374791,0.000000
439532363,0.000000
439750046,0.000000
439907359,0.000000
440065153,0.000000
440236873,0.000000
440394834,0.000000
440552295,0.000000
440770329,0.000000
440928161,0.000000
441145084,0.000000
441303471,0.000000
441461821,0.000000
441619374,0.000000
441779150,0.000000
441937204,0.000000
442095239,0.000000
442253255,0.000000
442470790,0.000000
442628343,0.000000
442786156,0.000000
442944099,0.000000
443104245,0.000000
443262354,0.000000
443420111,0.000000
443578702,0.000000
443737052,0.000000
443894142,0.000000
444051974,0.000000
444224120,0.000000
444382377,0.000000
444599596,0.000000
444817260,0.000000
445034165,0.000000
445192163,0.000000
445350087,0.000000
445567344,0.000000
445724990,0.000000
445883118,0.000000
446041227,0.000000
446199910,0.000000
446358241,0.000000
446575109,0.000000
446733718,0.000000
446891049,0.000000
447109102,0.000000
447326192,0.000000
447484190,0.000000
447701706,0.000000
447859352,0.000000
448016943,0.000000
448176033,0.000000
448392475,0.000000
448549918,0.000000
448707212,0.000000
448865173,0.000000
449025153,0.000000
449183299,0.000000
449340852,0.000000
449557961,0.000000
449716088,0.000000
449874901,0.000000
450032344,0.000000
450192286,0.000000
450350025,0.000000
450508097,0.000000
450666058,0.000000
450883703,0.000000
451041220,0.000000
451199181,0.000000
451357012,0.000000
451574121,0.000000
451732434,0.000000
451949635,0.000000
452108522,0.000000
452266186,0.000000
452484480,0.000000
452642163,0.000000
452800124,0.000000
452958696,0.000000
453117416,0.000000
453274748,0.000000
453432153,0.000000
453589855,0.000000
453750057,0.000000
453908036,0.000000
454066738,0.000000
454224199,0.000000
454383123,0.000000
454601157,0.000000
454758877,0.000000
454915968,0.000000
455074503,0.000000
455234001,0.000000
455392092,0.000000
455550331,0.000000
455708162,0.000000
455868012,0.000000
456024862,0.000000
456183934,0.000000
456342284,0.000000
456559040,0.000000
456717353,0.000000
456875036,0.000000
457032849,0.000000
457250846,0.000000
457407900,0.000000
457566176,0.000000
457783025,0.000000
457941042,0.000000
458098780,0.000000
458256575,0.000000
458416258,0.000000
458574256,0.000000
458731884,0.000000
458889159,0.000000
459046972,0.000000
459205952,0.000000
459363987,0.000000
459521226,0.000000
459739130,0.000000
459896925,0.000000
460054867,0.000000
460223680,0.000000
460382270,0.000000
460540120,0.000000
460697804,0.000000
460854802,0.000000
461011911,0.000000
461169964,0.000000
461328703,0.000000
461486109,0.000000
461643977,0.000000
461801697,0.000000
462018935,0.000000
462176970,0.000000
462334857,0.000000
462492744,0.000000
462652076,0.000000
462809722,0.000000
463027071,0.000000
463184921,0.000000
463342974,0.000000
463501676,0.000000
463660896,0.000000
463818931,0.000000
463977041,0.000000
464136594,0.000000
464294037,0.000000
464452405,0.000000
464610125,0.000000
464767864,0.000000
464926936,0.000000
465084897,0.000000
465242691,0.000000
465399615,0.000000
465557132,0.000000
465716260,0.000000
465873702,0.000000
466030922,0.000000
466188920,0.000000
466405844,0.000000
466564360,0.000000
466721599,0.000000
466878893,0.000000
467036762,0.000000
467194741,0.000000
467352850,0.000000
467569922,0.000000
467727975,0.000000
467885955,0.000000
468104878,0.000000
468262709,0.000000
468420800,0.000000
468578705,0.000000
468736666,0.000000
468893868,0.000000
469051866,0.000000
469209864,0.000000
469369529,0.000000
469526527,0.000000
469745321,0.000000
469902559,0.000000
470059669,0.000000
470216778,0.000000
470374757,0.000000
470592014,0.000000
470750234,0.000000
470907806,0.000000
471065823,0.000000
471283079,0.000000
471440874,0.000000
471598890,0.000000
471756499,0.000000
471915812,0.000000
472073773,0.000000
472246530,0.000000
472405825,0.000000
472563915,0.000000
472721580,0.000000
472939540,0.000000
473096464,0.000000
473253888,0.000000
473411627,0.000000
473569032,0.000000
473786659,0.000000
473945287,0.000000
474102785,0.000000
474260931,0.000000
474419651,0.000000
474576705,0.000000
474734740,0.000000
474892775,0.000000
475051069,0.000000
475416065,0.000000
475573730,0.000000
475730783,0.000000
475948855,0.000000
476108630,0.000000
476266962,0.000000
476424997,0.000000
476582532,0.000000
476799788,0.000000
476957712,0.000000
477116396,0.000000
477274042,0.000000
477433669,0.000000
477591519,0.000000
477808609,0.000000
477965885,0.000000
478184197,0.000000
478401565,0.000000
478559692,0.000000
478776893,0.000000
478994965,0.000000
479153092,0.000000
479370719,0.000000
479587735,0.000000
479745696,0.000000
479903490,0.000000
480060618,0.000000
480224412,0.000000
480435651,0.000000
480605963,0.000000
480763850,0.000000
480921570,0.000000
481079939,0.000000
481238122,0.000000
481395805,0.000000
481612673,0.000000
481770819,0.000000
481928669,0.000000
482145851,0.000000
482304146,0.000000
482461922,0.000000
482679808,0.000000
482837658,0.000000
482995785,0.000000
483153709,0.000000
483312948,0.000000
483470687,0.000000
483628722,0.000000
483845682,0.000000
484063661,0.000000
484236603,0.000000
484397472,0.000000
484554636,0.000000
484712486,0.000000
484869836,0.000000
485029593,0.000000
485186703,0.000000
485344571,0.000000
485502254,0.000000
485659734,0.000000
485819658,0.000000
485977730,0.000000
486135820,0.000000
486293467,0.000000
486452576,0.000000
486610740,0.000000
486827664,0.000000
486985643,0.000000
487202696,0.000000
487360638,0.000000
487518599,0.000000
487676468,0.000000
487893743,0.000000
488052019,0.000000
488223998,0.000000
488382978,0.000000
488540568,0.000000
488698677,0.000000
488856935,0.000000
489073691,0.000000
489231467,0.000000
489448501,0.000000
489606592,0.000000
489764368,0.000000
489921625,0.000000
490079882,0.000000
490296528,0.000000
490454489,0.000000
490672301,0.000000
490829299,0.000000
490986353,0.000000
491143480,0.000000
491301608,0.000000
491459513,0.000000
491676362,0.000000
491833564,0.000000
492001858,0.000000
492161449,0.000000
492318614,0.000000
492476575,0.000000
492634480,0.000000
492793200,0.000000
492950495,0.000000
493168399,0.000000
493326564,0.000000
493484155,0.000000
493641505,0.000000
493860002,0.000000
494017352,0.000000
494175350,0.000000
494332404,0.000000
494492550,0.000000
494710510,0.000000
494868989,0.000000
495026469,0.000000
495244225,0.000000
495401520,0.000000
495559592,0.000000
495717479,0.000000
495877495,0.000000
496035475,0.000000
496194362,0.000000
496410804,0.000000
496568413,0.000000
496726318,0.000000
496883446,0.000000
497042073,0.000000
497199294,0.000000
497356421,0.000000
497514401,0.000000
497671584,0.000000
497829471,0.000000
498046931,0.000000
498204633,0.000000
498362187,0.000000
498519425,0.000000
498677498,0.000000
498836384,0.000000
498993586,0.000000
499152269,0.000000
499309342,0.000000
499469488,0.000000
499627597,0.000000
499785558,0.000000
499943593,0.000000
500104332,0.000000
500261737,0.000000
500419457,0.000000
500577752,0.000000
500942321,0.000000
501099375,0.000000
501258077,0.000000
501474574,0.000000
501632535,0.000000
501790533,0.000000
501948457,0.000000
502107510,0.000000
502266008,0.000000
502423544,0.000000
502581245,0.000000
502741354,0.000000
502899315,0.000000
503057221,0.000000
503274959,0.000000
503432420,0.000000
503590251,0.000000
503747546,0.000000
503907729,0.000000
504065412,0.000000
504261354,0.000000
504418667,0.000000
504576628,0.000000
504734256,0.000000
504892476,0.000000
505050344,0.000000
505208713,0.000000
505366914,0.000000
505524283,0.000000
505681410,0.000000
505840334,0.000000
505997388,0.000000
506155479,0.000000
506313254,0.000000
506471123,0.000000
506630473,0.000000
506788434,0.000000
506946284,0.000000
507104282,0.000000
507263261,0.000000
507421259,0.000000
507579331,0.000000
507796032,0.000000
507953141,0.000000
508111991,0.000000
508269526,0.000000
508429210,0.000000
508587022,0.000000
508744206,0.000000
508901167,0.000000
509058146,0.000000
509216200,0.000000
509373364,0.000000
509531029,0.000000
509689268,0.000000
509846155,0.000000
510003208,0.000000
510221243,0.000000
510378333,0.000000
510536202,0.000000
510694033,0.000000
510851383,0.000000
511010103,0.000000
511167250,0.000000
511324359,0.000000
511542226,0.000000
511700465,0.000000
511858426,0.000000
512075331,0.000000
512248958,0.000000
512465196,0.000000
512623176,0.000000
512840358,0.000000
513058115,0.000000
513214872,0.000000
513372241,0.000000
513529998,0.000000
513687385,0.000000
513847846,0.000000
514005122,0.000000
514223137,0.000000
514380191,0.000000
514538115,0.000000
514695169,0.000000
514853759,0.000000
515070442,0.000000
515228255,0.000000
515386197,0.000000
515544140,0.000000
515703119,0.000000
515861747,0.000000
516019411,0.000000
516252890,0.000000
516410314,0.000000
516627959,0.000000
516784976,0.000000
516942493,0.000000
517100250,0.000000
517316969,0.000000
517474097,0.000000
517692317,0.000000
517850166,0.000000
518008461,0.000000
518166385,0.000000
518383086,0.000000
518540991,0.000000
518758340,0.000000
518915968,0.000000
519073577,0.000000
519231223,0.000000
519391073,0.000000
519548905,0.000000
519706310,0.000000
519864141,0.000000
520081639,0.000000
520254785,0.000000
520415209,0.000000
520573114,0.000000
520729834,0.000000
520887258,0.000000
521045293,0.000000
521204106,0.000000
521362012,0.000000
521579194,0.000000
521737433,0.000000
521895246,0.000000
522112187,0.000000
522270222,0.000000
522428183,0.000000
522585941,0.000000
522745883,0.000000
522902918,0.000000
523060065,0.000000
523278710,0.000000
523435967,0.000000
523593428,0.000000
523751000,0.000000
523908998,0.000000
524066978,0.000000
524236309,0.000000
524394122,0.000000
524552101,0.000000
524710970,0.000000
524867949,0.000000
525025133,0.000000
525183094,0.000000
525400295,0.000000
525617903,0.000000
525774790,0.000000
525992972,0.000000
526150156,0.000000
526308117,0.000000
526465948,0.000000
526626150,0.000000
526784000,0.000000
526940905,0.000000
527097848,0.000000
527254901,0.000000
527473436,0.000000
527689933,0.000000
527848060,0.000000
528004984,0.000000
528163964,0.000000
528324295,0.000000
528482460,0.000000
528639958,0.000000
528798197,0.000000
528957084,0.000000
529114971,0.000000
529271969,0.000000
529429189,0.000000
529647112,0.000000
529864980,0.000000
530022070,0.000000
530240049,0.000000
530398010,0.000000
530556434,0.000000
530714117,0.000000
530873023,0.000000
531030873,0.000000
531248074,0.000000
531405664,0.000000
531563514,0.000000
531720957,0.000000
531877807,0.000000
532035212,0.000000
532255709,0.000000
532413133,0.000000
532570854,0.000000
532727778,0.000000
532946034,0.000000
533104032,0.000000
533261882,0.000000
533479157,0.000000
533636748,0.000000
533794209,0.000000
533952003,0.000000
534109927,0.000000
534268055,0.000000
534425868,0.000000
534642994,0.000000
534801789,0.000000
535018045,0.000000
535236117,0.000000
535394152,0.000000
535610945,0.000000
535769166,0.000000
535926978,0.000000
536099124,0.000000
536257641,0.000000
536415139,0.000000
536573063,0.000000
536731246,0.000000
536889429,0.000000
537046890,0.000000
537204907,0.000000
537363035,0.000000
537520996,0.000000
537679049,0.000000
537836955,0.000000
538054026,0.000000
538211802,0.000000
538428818,0.000000
538646982,0.000000
538804776,0.000000
538975811,0.000000
539136550,0.000000
539293937,0.000000
539512082,0.000000
539669950,0.000000
539887022,0.000000
540106575,0.000000
540263850,0.000000
540421904,0.000000
540579921,0.000000
540796992,0.000000
540955083,0.000000
541113377,0.000000
541330115,0.000000
541487798,0.000000
541644833,0.000000
541801887,0.000000
541959700,0.000000
542120642,0.000000
542278992,0.000000
542436934,0.000000
542597007,0.000000
542754801,0.000000
542913021,0.000000
543071075,0.000000
543229869,0.000000
543387830,0.000000
543544810,0.000000
543762807,0.000000
543920935,0.000000
544139395,0.000000
544296948,0.000000
544513964,0.000000
544671796,0.000000
544829608,0.000000
544986792,0.000000
545143882,0.000000
545302677,0.000000
545518507,0.000000
545675820,0.000000
545833911,0.000000
545991983,0.000000
546208869,0.000000
546366682,0.000000
546583827,0.000000
546741622,0.000000
546958767,0.000000
547115821,0.000000
547334318,0.000000
547491779,0.000000
547708776,0.000000
547866904,0.000000
548024735,0.000000
548183474,0.000000
548343454,0.000000
548500637,0.000000
548657746,0.000000
548814781,0.000000
548972853,0.000000
549131536,0.000000
549288590,0.000000
549446329,0.000000
549603586,0.000000
549760621,0.000000
549917693,0.000000
550135857,0.000000
550293892,0.000000
550452224,0.000000
550669054,0.000000
550886811,0.000000
551044809,0.000000
551202788,0.000000
551359786,0.000000
551520155,0.000000
551677597,0.000000
551834799,0.000000
551992593,0.000000
552151128,0.000000
552367792,0.000000
552525790,0.000000
552683992,0.000000
552900989,0.000000
553118561,0.000000
553275818,0.000000
553433631,0.000000
553591110,0.000000
553748479,0.000000
553907588,0.000000
554064734,0.000000
554222640,0.000000
554379712,0.000000
554537876,0.000000
554696226,0.000000
554853891,0.000000
555011834,0.000000
555169554,0.000000
555326570,0.000000
555484513,0.000000
555641696,0.000000
555799713,0.000000
555957544,0.000000
556116357,0.000000
556274688,0.000000
556432779,0.000000
556590573,0.000000
556748312,0.000000
556966106,0.000000
557123548,0.000000
557280805,0.000000
557438581,0.000000
557595524,0.000000
557754577,0.000000
557911686,0.000000
558069795,0.000000
558227386,0.000000
558384718,0.000000
558602844,0.000000
558760454,0.000000
558918229,0.000000
559075839,0.000000
559235559,0.000000
559392446,0.000000
559550629,0.000000
559707460,0.000000
559864514,0.000000
560082511,0.000000
560254435,0.000000
560411729,0.000000
560571820,0.000000
560729651,0.000000
560947037,0.000000
561104795,0.000000
561262774,0.000000
561420772,0.000000
561580696,0.000000
561737509,0.000000
561894785,0.000000
562053153,0.000000
562210355,0.000000
562369612,0.000000
562527610,0.000000
562744515,0.000000
562902846,0.000000
563061122,0.000000
563277731,0.000000
563435414,0.000000
563592764,0.000000
563750836,0.000000
563908593,0.000000
564067980,0.000000
564236126,0.000000
564442587,0.000000
564600566,0.000000
564758434,0.000000
564916507,0.000000
565076356,0.000000
565293835,0.000000
565451722,0.000000
565609387,0.000000
565766329,0.000000
565984567,0.000000
566142602,0.000000
566300526,0.000000
566457487,0.000000
566675670,0.000000
566893741,0.000000
567051424,0.000000
567233737,0.000000
567426698,0.000000
567584677,0.000000
567742657,0.000000
567959339,0.000000
568118633,0.000000
568277391,0.000000
568434722,0.000000
568593535,0.000000
568751366,0.000000
568908661,0.000000
569066362,0.000000
569226583,0.000000
569385210,0.000000
569542782,0.000000
569700447,0.000000
569917426,0.000000
570075516,0.000000
570233477,0.000000
570391994,0.000000
570551548,0.000000
570709286,0.000000
570866488,0.000000
571084541,0.000000
571241632,0.000000
571399593,0.000000
571557831,0.000000
571717533,0.000000
571875309,0.000000
572032548,0.000000
572192009,0.000000
572351710,0.000000
572509894,0.000000
572667336,0.000000
572824760,0.000000
572984443,0.000000
573141478,0.000000
573298421,0.000000
573517140,0.000000
573674731,0.000000
573832655,0.000000
573990597,0.000000
574149558,0.000000
574307556,0.000000
574465684,0.000000
574624089,0.000000
574840513,0.000000
575058454,0.000000
575216471,0.000000
575433431,0.000000
575591429,0.000000
575748520,0.000000
575966573,0.000000
576126071,0.000000
576283421,0.000000
576501344,0.000000
576659786,0.000000
576817544,0.000000
576975505,0.000000
577134521,0.000000
577352389,0.000000
577509387,0.000000
577666385,0.000000
577824716,0.000000
577982585,0.000000
